Order_ID,Date,Brand,Model_Name,Laptop_Type,City,State,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
265,2023-10-01,MSI,Stealth 15M,Workstation,Pune,Rajasthan,1,170359,139827,170359,30532
266,2024-03-23,Lenovo,ThinkPad E14,2-in-1,Mumbai,Gujarat,2,53643,41166,107286,24954
267,2024-10-20,Samsung,Galaxy Book3,Gaming,Hyderabad,Rajasthan,3,111591,84366,334773,81675
268,2022-02-14,Apple,MacBook Air M2,Student,Jaipur,West Bengal,3,157161,125586,471483,94725
269,2023-11-11,HP,Envy x360,2-in-1,Hyderabad,Maharashtra,2,106611,82928,213222,47366
270,2025-05-14,Apple,MacBook Pro 14,Workstation,Pune,Gujarat,5,166928,136781,834640,150735
271,2024-04-03,Dell,Inspiron 15,Business,Chandigarh,Gujarat,3,51417,34714,154251,50109
272,2022-10-08,HP,EliteBook 840,Gaming,Kolkata,Gujarat,5,172654,131734,863270,204600
273,2024-12-10,Asus,VivoBook 15,Workstation,Jaipur,Delhi,3,50090,36569,150270,40563
274,2024-07-22,HP,Envy x360,2-in-1,Hyderabad,Maharashtra,3,134911,92326,404733,127755
275,2024-07-22,Dell,G15,Ultrabook,Bengaluru,Karnataka,2,128609,105499,257218,46220
276,2025-12-15,Samsung,Galaxy Book3,Ultrabook,Pune,Rajasthan,5,49316,41636,246580,38400
277,2025-09-22,HP,Envy x360,Ultrabook,Hyderabad,Delhi,4,153827,118623,615308,140816
278,2024-12-02,HP,EliteBook 840,Ultrabook,Bengaluru,Tamil Nadu,1,157473,127836,157473,29637
279,2022-12-12,MSI,Katana GF66,Business,Ahmedabad,Rajasthan,4,138020,117069,552080,83804
280,2023-01-31,Dell,Inspiron 15,Student,Jaipur,Rajasthan,3,87284,61039,261852,78735
281,2025-02-25,MSI,Stealth 15M,Ultrabook,Jaipur,Maharashtra,1,121029,94932,121029,26097
282,2024-04-08,Asus,TUF F15,2-in-1,Ahmedabad,Delhi,5,136134,115283,680670,104255
283,2023-07-31,Lenovo,Yoga Slim 7,Ultrabook,Ahmedabad,Karnataka,2,81897,59100,163794,45594
284,2022-01-14,MSI,GF63 Thin,Business,Bengaluru,Telangana,4,156528,132241,626112,97148
285,2022-01-30,Apple,MacBook Pro 16,Workstation,Bengaluru,Tamil Nadu,5,139582,114198,697910,126920
286,2024-04-04,Acer,Aspire 7,Ultrabook,Pune,West Bengal,5,118216,89329,591080,144435
287,2024-04-16,Asus,TUF F15,Student,Ahmedabad,West Bengal,3,90215,65717,270645,73494
288,2022-07-12,Dell,Latitude 5420,2-in-1,Pune,Tamil Nadu,2,131844,103005,263688,57678
289,2025-02-02,MSI,Katana GF66,Student,Jaipur,Karnataka,5,160537,113787,802685,233750
290,2025-02-07,Apple,MacBook Air M1,Workstation,Pune,Maharashtra,2,166763,135147,333526,63232
291,2025-01-30,Apple,MacBook Air M1,Workstation,Delhi,Tamil Nadu,4,148615,99299,594460,197264
292,2024-03-13,HP,EliteBook 840,Workstation,Kolkata,Tamil Nadu,5,150592,103730,752960,234310
293,2025-06-06,HP,Envy x360,Business,Jaipur,Maharashtra,2,45426,32108,90852,26636
294,2025-02-25,Acer,Predator Helios 300,Gaming,Hyderabad,West Bengal,5,81759,63818,408795,89705
295,2025-05-21,Lenovo,Yoga Slim 7,Student,Ahmedabad,Delhi,3,64801,45969,194403,56496
296,2022-06-21,Apple,MacBook Air M2,Business,Chandigarh,Gujarat,1,126660,87800,126660,38860
297,2024-03-14,Acer,Aspire 7,Ultrabook,Mumbai,Punjab,2,177092,133478,354184,87228
298,2023-06-25,Apple,MacBook Pro 16,Business,Kolkata,Karnataka,1,138119,100045,138119,38074
299,2025-02-18,MSI,Katana GF66,2-in-1,Ahmedabad,West Bengal,3,62947,51761,188841,33558
300,2022-10-11,Dell,Inspiron 15,Business,Chandigarh,Tamil Nadu,2,78262,54049,156524,48426
301,2023-12-26,MSI,GF63 Thin,Workstation,Bengaluru,Maharashtra,1,100413,74157,100413,26256
302,2023-09-22,Samsung,Galaxy Book Pro,Workstation,Chennai,Telangana,4,73515,60594,294060,51684
303,2024-12-01,Acer,Nitro 5,Ultrabook,Chennai,Telangana,1,127106,95090,127106,32016
304,2024-11-23,Samsung,Galaxy Book Pro,2-in-1,Jaipur,Punjab,2,179730,150384,359460,58692
305,2024-04-28,MSI,GF63 Thin,Gaming,Bengaluru,West Bengal,4,175972,129258,703888,186856
306,2024-06-04,Lenovo,Legion 5,2-in-1,Chandigarh,Gujarat,2,67217,47041,134434,40352
307,2024-09-07,MSI,Stealth 15M,2-in-1,Pune,Maharashtra,5,147424,121294,737120,130650
308,2023-05-22,Apple,MacBook Air M1,Gaming,Chandigarh,Gujarat,4,99581,65192,398324,137556
309,2024-11-14,HP,Envy x360,Gaming,Jaipur,West Bengal,1,132580,96700,132580,35880
310,2023-06-23,HP,EliteBook 840,2-in-1,Jaipur,Gujarat,2,97275,77978,194550,38594
311,2023-08-23,Apple,MacBook Air M2,Gaming,Ahmedabad,Rajasthan,2,151991,112661,303982,78660
312,2022-02-04,Samsung,Galaxy Book Pro,Gaming,Kolkata,Maharashtra,3,101124,70046,303372,93234
313,2022-07-21,Dell,XPS 13,Workstation,Chandigarh,Delhi,3,122438,82501,367314,119811
314,2024-08-01,Lenovo,IdeaPad 3,Business,Bengaluru,Rajasthan,1,138601,116274,138601,22327
315,2023-11-03,Lenovo,Yoga Slim 7,Gaming,Jaipur,Delhi,1,58394,47970,58394,10424
316,2022-03-08,Asus,ZenBook 14,Ultrabook,Mumbai,Gujarat,3,153820,118899,461460,104763
317,2024-08-21,Asus,TUF F15,Ultrabook,Jaipur,Punjab,2,165489,140117,330978,50744
318,2024-06-21,Lenovo,Yoga Slim 7,Business,Kolkata,Telangana,5,104722,76080,523610,143210
319,2023-04-02,Acer,Aspire 7,Workstation,Jaipur,Punjab,2,91720,61016,183440,61408
320,2024-12-09,Samsung,Galaxy Book Pro,Gaming,Ahmedabad,Telangana,3,55786,43863,167358,35769
321,2022-04-09,Lenovo,Legion 5,Ultrabook,Delhi,Delhi,3,101217,84105,303651,51336
322,2023-03-11,Apple,MacBook Air M2,2-in-1,Kolkata,Gujarat,5,99795,76945,498975,114250
323,2025-06-13,Apple,MacBook Pro 14,Gaming,Chennai,Punjab,4,123718,88340,494872,141512
324,2023-11-18,MSI,Stealth 15M,Gaming,Bengaluru,Telangana,2,136199,111793,272398,48812
325,2023-09-22,MSI,Stealth 15M,2-in-1,Ahmedabad,Telangana,1,90010,72817,90010,17193
326,2025-12-02,Dell,Inspiron 15,Workstation,Bengaluru,Karnataka,1,66134,54499,66134,11635
327,2026-02-18,Acer,Swift 3,Ultrabook,Ahmedabad,Rajasthan,3,65787,42764,197361,69069
328,2025-03-16,Asus,ZenBook 14,Gaming,Pune,Tamil Nadu,1,106127,87611,106127,18516
329,2023-12-12,Samsung,Galaxy Book Pro,Ultrabook,Kolkata,Karnataka,1,55990,36725,55990,19265
330,2022-03-20,MSI,Katana GF66,Gaming,Kolkata,Tamil Nadu,1,153174,107977,153174,45197
331,2025-03-05,Asus,VivoBook 15,Ultrabook,Pune,Tamil Nadu,3,102124,70268,306372,95568
332,2022-08-24,HP,Victus 16,Business,Hyderabad,Maharashtra,3,42160,31714,126480,31338
333,2026-03-03,Samsung,Galaxy Book3,Ultrabook,Hyderabad,Punjab,4,158531,117006,634124,166100
334,2023-01-14,Samsung,Galaxy Book3,Business,Bengaluru,Telangana,1,142749,118537,142749,24212
335,2022-10-29,MSI,Katana GF66,Business,Delhi,Telangana,4,150564,123389,602256,108700
336,2025-09-21,Samsung,Galaxy Book3,Gaming,Hyderabad,Gujarat,3,112724,90666,338172,66174
337,2024-10-24,HP,Envy x360,Business,Chennai,Maharashtra,3,114163,78604,342489,106677
338,2022-09-28,Apple,MacBook Pro 14,Workstation,Mumbai,Karnataka,2,173546,125269,347092,96554
339,2025-11-26,Asus,VivoBook 15,Gaming,Mumbai,Maharashtra,2,129647,94002,259294,71290
340,2025-11-04,Apple,MacBook Pro 16,Business,Hyderabad,Gujarat,1,130667,101021,130667,29646
341,2025-02-26,Dell,Inspiron 15,Ultrabook,Hyderabad,Delhi,5,75342,53276,376710,110330
342,2024-08-07,Asus,TUF F15,2-in-1,Delhi,Telangana,4,51796,42412,207184,37536
343,2022-08-30,HP,Pavilion 14,Workstation,Delhi,Punjab,5,174372,142892,871860,157400
344,2022-01-15,HP,Envy x360,Workstation,Hyderabad,West Bengal,3,55458,37844,166374,52842
345,2024-05-29,Acer,Swift 3,2-in-1,Chennai,Rajasthan,1,80079,55019,80079,25060
346,2022-10-29,Apple,MacBook Pro 16,2-in-1,Chennai,Delhi,2,122340,88899,244680,66882
347,2022-02-18,Lenovo,ThinkPad E14,Student,Bengaluru,Rajasthan,3,78898,63792,236694,45318
348,2025-03-21,Samsung,Galaxy Book Pro,2-in-1,Jaipur,Karnataka,4,72669,60030,290676,50556
349,2022-06-28,MSI,Stealth 15M,Workstation,Delhi,Delhi,4,174510,117698,698040,227248
350,2025-04-24,HP,Pavilion 14,2-in-1,Ahmedabad,Punjab,1,77049,58979,77049,18070
351,2024-02-28,MSI,Stealth 15M,Gaming,Chennai,Telangana,2,162060,107832,324120,108456
352,2023-04-17,Acer,Aspire 7,Business,Chennai,Maharashtra,3,105214,78238,315642,80928
353,2023-02-16,MSI,Katana GF66,Ultrabook,Kolkata,West Bengal,1,151038,124500,151038,26538
354,2024-05-12,Samsung,Galaxy Book Pro,Workstation,Jaipur,Gujarat,3,102887,74933,308661,83862
355,2025-01-09,Asus,VivoBook 15,2-in-1,Delhi,Gujarat,2,153574,114282,307148,78584
356,2023-08-19,Samsung,Galaxy Book2,2-in-1,Delhi,Gujarat,4,126164,82583,504656,174324
357,2024-11-01,Samsung,Galaxy Book2,Ultrabook,Jaipur,Telangana,5,54713,38883,273565,79150
358,2025-10-09,Lenovo,Yoga Slim 7,Ultrabook,Bengaluru,Tamil Nadu,2,170679,143291,341358,54776
359,2025-03-13,Dell,Latitude 5420,Gaming,Pune,Rajasthan,5,124104,104235,620520,99345
360,2023-03-11,Samsung,Galaxy Book3,Workstation,Pune,Gujarat,1,98847,83432,98847,15415
361,2024-02-26,Lenovo,IdeaPad 3,Student,Ahmedabad,Delhi,1,52480,38691,52480,13789
362,2024-11-06,HP,Pavilion 14,Ultrabook,Kolkata,Rajasthan,4,143008,108983,572032,136100
363,2023-09-05,MSI,GF63 Thin,Gaming,Ahmedabad,Gujarat,2,51383,33748,102766,35270
364,2023-03-10,HP,EliteBook 840,2-in-1,Hyderabad,Tamil Nadu,3,91499,63344,274497,84465
365,2022-04-21,Lenovo,Legion 5,Ultrabook,Pune,West Bengal,3,170943,114799,512829,168432
366,2022-03-30,Acer,Swift 3,2-in-1,Chandigarh,Gujarat,5,146511,117787,732555,143620
367,2025-03-22,Asus,ZenBook 14,Gaming,Hyderabad,Rajasthan,2,46352,30486,92704,31732
368,2022-10-02,MSI,Stealth 15M,Ultrabook,Jaipur,Gujarat,5,93178,69079,465890,120495
369,2022-04-20,Acer,Predator Helios 300,Business,Delhi,Rajasthan,5,155598,110442,777990,225780
370,2022-07-19,Lenovo,Yoga Slim 7,Business,Pune,Punjab,3,146736,101046,440208,137070
371,2024-04-24,Acer,Aspire 7,Business,Mumbai,Punjab,5,123308,95129,616540,140895
372,2023-02-08,Dell,Inspiron 15,2-in-1,Kolkata,Maharashtra,2,63402,53772,126804,19260
373,2023-11-15,Acer,Aspire 7,Gaming,Bengaluru,Tamil Nadu,3,95568,67274,286704,84882
374,2023-07-10,MSI,Stealth 15M,2-in-1,Delhi,West Bengal,3,111321,83660,333963,82983
375,2024-02-25,MSI,Stealth 15M,2-in-1,Delhi,Tamil Nadu,4,77966,64578,311864,53552
376,2023-02-06,Acer,Predator Helios 300,Workstation,Kolkata,Maharashtra,2,158745,110223,317490,97044
377,2023-11-29,Apple,MacBook Pro 16,2-in-1,Mumbai,Maharashtra,3,144401,106732,433203,113007
378,2025-12-30,Lenovo,ThinkPad E14,Workstation,Kolkata,Maharashtra,1,143999,99671,143999,44328
379,2023-12-27,HP,Victus 16,Student,Delhi,Karnataka,2,142290,111502,284580,61576
380,2022-06-05,HP,EliteBook 840,Gaming,Jaipur,West Bengal,4,169039,117536,676156,206012
381,2025-01-12,Samsung,Galaxy Book Pro,Workstation,Chandigarh,Delhi,4,48855,32653,195420,64808
382,2025-06-28,Asus,TUF F15,Workstation,Chennai,Maharashtra,5,109133,75850,545665,166415
383,2025-01-16,Apple,MacBook Air M2,Workstation,Pune,Telangana,5,53570,45196,267850,41870
384,2023-11-02,HP,Pavilion 14,Student,Hyderabad,Maharashtra,5,57746,43927,288730,69095
385,2023-08-31,Lenovo,Yoga Slim 7,2-in-1,Delhi,Karnataka,1,84450,66524,84450,17926
386,2024-04-26,Acer,Nitro 5,Ultrabook,Pune,Maharashtra,1,118330,88567,118330,29763
387,2023-08-19,MSI,Katana GF66,Gaming,Chandigarh,Maharashtra,1,47100,39081,47100,8019
388,2026-01-01,HP,Envy x360,Ultrabook,Chandigarh,Tamil Nadu,2,172996,122738,345992,100516
389,2022-03-06,Lenovo,Yoga Slim 7,Student,Jaipur,Gujarat,3,51056,34976,153168,48240
390,2025-04-10,HP,EliteBook 840,Student,Ahmedabad,Maharashtra,2,79109,60736,158218,36746
391,2023-09-17,Dell,Inspiron 15,Business,Mumbai,Karnataka,1,145855,114365,145855,31490
392,2025-05-20,Dell,G15,Business,Chennai,Punjab,4,169610,136417,678440,132772
393,2024-10-10,Asus,ZenBook 14,2-in-1,Pune,Tamil Nadu,3,43527,28627,130581,44700
394,2025-04-29,HP,EliteBook 840,Ultrabook,Mumbai,Rajasthan,5,45822,34725,229110,55485
395,2024-05-21,Dell,G15,2-in-1,Jaipur,Karnataka,3,157520,110975,472560,139635
396,2022-03-16,HP,EliteBook 840,Ultrabook,Mumbai,Karnataka,1,177826,121863,177826,55963
397,2024-08-31,Dell,G15,Workstation,Chennai,Tamil Nadu,1,71605,58148,71605,13457
398,2023-05-18,HP,Pavilion 14,Workstation,Kolkata,Delhi,2,85267,57214,170534,56106
399,2024-06-14,Samsung,Galaxy Book3,2-in-1,Hyderabad,Delhi,4,74174,61160,296696,52056
400,2022-07-16,Samsung,Galaxy Book2,Workstation,Hyderabad,Delhi,2,71956,50748,143912,42416
401,2023-03-05,HP,Victus 16,2-in-1,Pune,Karnataka,5,131778,87761,658890,220085
402,2024-04-19,Dell,G15,Student,Bengaluru,Karnataka,4,139579,94871,558316,178832
403,2024-01-28,Samsung,Galaxy Book Pro,Business,Chennai,Maharashtra,2,126842,85001,253684,83682
404,2025-07-28,Lenovo,Yoga Slim 7,Business,Mumbai,Maharashtra,5,113796,93122,568980,103370
405,2023-05-28,Lenovo,Yoga Slim 7,Student,Chennai,Rajasthan,4,67387,54115,269548,53088
406,2025-03-17,Apple,MacBook Pro 16,2-in-1,Bengaluru,West Bengal,2,93791,75433,187582,36716
407,2025-01-10,HP,Envy x360,Gaming,Bengaluru,Delhi,5,89149,72112,445745,85185
408,2024-07-18,Apple,MacBook Air M2,Gaming,Pune,Delhi,2,74288,50989,148576,46598
409,2024-02-03,MSI,GF63 Thin,Gaming,Delhi,Gujarat,1,147769,124959,147769,22810
410,2022-01-26,Acer,Predator Helios 300,Gaming,Delhi,Gujarat,3,85209,60391,255627,74454
411,2025-09-13,HP,EliteBook 840,Workstation,Kolkata,Maharashtra,1,67584,50817,67584,16767
412,2023-04-11,Dell,Inspiron 15,Gaming,Chennai,Punjab,5,129314,95186,646570,170640
413,2022-05-29,HP,Envy x360,2-in-1,Bengaluru,Tamil Nadu,3,167977,113591,503931,163158
414,2023-06-28,Acer,Aspire 7,2-in-1,Delhi,Rajasthan,3,154068,124215,462204,89559
415,2024-08-06,Asus,TUF F15,2-in-1,Hyderabad,Tamil Nadu,2,69593,53517,139186,32152
416,2022-09-29,Dell,Inspiron 15,Business,Ahmedabad,West Bengal,2,53583,34977,107166,37212
417,2024-07-03,MSI,Stealth 15M,Workstation,Delhi,Punjab,1,64189,42353,64189,21836
418,2024-02-05,Dell,G15,Gaming,Chandigarh,Delhi,1,74294,59054,74294,15240
419,2022-06-09,Apple,MacBook Air M1,2-in-1,Ahmedabad,Telangana,4,134241,87960,536964,185124
420,2025-11-09,Acer,Nitro 5,2-in-1,Hyderabad,West Bengal,2,79089,52000,158178,54178
421,2024-09-11,HP,Envy x360,Business,Bengaluru,Gujarat,1,142234,106052,142234,36182
422,2024-05-07,Asus,ZenBook 14,Business,Jaipur,Telangana,2,168014,130041,336028,75946
423,2026-02-09,Acer,Swift 3,Ultrabook,Ahmedabad,Maharashtra,1,84867,60886,84867,23981
424,2022-01-25,Samsung,Galaxy Book3,2-in-1,Kolkata,Gujarat,2,85220,55759,170440,58922
425,2022-02-03,Acer,Swift 3,Student,Mumbai,Karnataka,1,157723,107608,157723,50115
426,2022-08-23,Samsung,Galaxy Book3,Student,Ahmedabad,Karnataka,5,66505,55607,332525,54490
427,2024-04-05,Acer,Predator Helios 300,Gaming,Pune,Delhi,2,71932,60368,143864,23128
428,2022-07-24,HP,Envy x360,Student,Ahmedabad,Gujarat,3,54460,39198,163380,45786
429,2022-05-15,Samsung,Galaxy Book Pro,Student,Mumbai,Maharashtra,5,42503,33331,212515,45860
430,2025-03-06,HP,Pavilion 14,Student,Kolkata,Gujarat,1,112380,87871,112380,24509
431,2024-06-15,Asus,ZenBook 14,2-in-1,Pune,Maharashtra,5,73289,56531,366445,83790
432,2024-01-09,Samsung,Galaxy Book3,Student,Pune,West Bengal,2,134730,94717,269460,80026
433,2025-07-23,HP,EliteBook 840,Workstation,Delhi,Karnataka,2,167144,141039,334288,52210
434,2025-03-14,HP,Victus 16,Business,Jaipur,West Bengal,5,52470,39305,262350,65825
435,2024-10-03,MSI,Katana GF66,Workstation,Mumbai,Telangana,3,98208,66863,294624,94035
436,2022-03-22,Dell,Latitude 5420,Ultrabook,Chandigarh,Tamil Nadu,1,101857,86101,101857,15756
437,2025-02-09,HP,Victus 16,Business,Chandigarh,Gujarat,5,66777,47783,333885,94970
438,2023-08-07,Samsung,Galaxy Book2,Gaming,Kolkata,Tamil Nadu,1,137798,112035,137798,25763
439,2023-12-05,Dell,Latitude 5420,Business,Mumbai,West Bengal,2,119386,82344,238772,74084
440,2023-10-19,Samsung,Galaxy Book3,Workstation,Kolkata,Gujarat,3,162255,132905,486765,88050
441,2022-06-27,Asus,VivoBook 15,Ultrabook,Jaipur,Delhi,2,172655,121087,345310,103136
442,2024-08-29,Asus,TUF F15,Workstation,Kolkata,Telangana,4,85503,65048,342012,81820
443,2025-10-12,MSI,Katana GF66,Ultrabook,Chennai,Rajasthan,3,111693,87583,335079,72330
444,2025-07-01,HP,Pavilion 14,Ultrabook,Chandigarh,Telangana,1,159833,122041,159833,37792
445,2024-10-08,Dell,XPS 13,Ultrabook,Chandigarh,Maharashtra,1,149863,97515,149863,52348
446,2024-01-31,Acer,Aspire 7,Student,Bengaluru,Gujarat,4,98325,68174,393300,120604
447,2025-05-14,Apple,MacBook Pro 14,Ultrabook,Mumbai,West Bengal,5,173662,138511,868310,175755
448,2026-03-04,Dell,Latitude 5420,Gaming,Hyderabad,West Bengal,5,173500,122830,867500,253350
449,2024-10-07,Acer,Predator Helios 300,Business,Pune,Punjab,3,80926,59304,242778,64866
450,2023-11-05,Samsung,Galaxy Book Pro,Ultrabook,Delhi,Rajasthan,5,122640,90364,613200,161380
451,2025-05-02,Lenovo,Legion 5,Business,Chennai,Rajasthan,3,88427,59948,265281,85437
452,2024-12-07,Apple,MacBook Pro 14,Student,Ahmedabad,Tamil Nadu,1,118686,80568,118686,38118
453,2023-02-18,Asus,VivoBook 15,2-in-1,Kolkata,Maharashtra,1,152370,100243,152370,52127
454,2024-07-06,HP,Victus 16,Ultrabook,Delhi,Tamil Nadu,4,50906,41275,203624,38524
455,2024-08-22,Acer,Nitro 5,Workstation,Bengaluru,Telangana,3,159093,128285,477279,92424
456,2024-10-10,Samsung,Galaxy Book Pro,Gaming,Bengaluru,Delhi,1,106926,71143,106926,35783
457,2023-03-23,Dell,G15,2-in-1,Chennai,Maharashtra,5,152777,126320,763885,132285
458,2024-01-23,Asus,ROG Strix G15,Ultrabook,Chandigarh,West Bengal,3,92524,71076,277572,64344
459,2024-11-11,Lenovo,IdeaPad 3,Business,Chennai,Karnataka,1,162878,124275,162878,38603
460,2025-11-14,Dell,Latitude 5420,Gaming,Mumbai,Karnataka,5,41412,28621,207060,63955
461,2024-09-22,Samsung,Galaxy Book3,Student,Kolkata,Rajasthan,3,127260,88026,381780,117702
462,2023-12-10,Dell,Inspiron 15,Ultrabook,Kolkata,Maharashtra,1,40922,27574,40922,13348
463,2025-09-28,Apple,MacBook Air M1,Business,Bengaluru,Rajasthan,3,178338,123876,535014,163386
464,2025-02-21,Lenovo,Yoga Slim 7,Gaming,Delhi,West Bengal,1,159990,132243,159990,27747
465,2024-01-25,Acer,Aspire 7,Workstation,Chandigarh,Telangana,1,64935,47661,64935,17274
466,2025-05-12,Dell,G15,Workstation,Kolkata,Telangana,5,116485,90614,582425,129355
467,2025-06-29,Apple,MacBook Air M1,2-in-1,Kolkata,Rajasthan,3,131763,98645,395289,99354
468,2023-03-16,MSI,Katana GF66,Ultrabook,Bengaluru,Gujarat,1,86966,63568,86966,23398
469,2023-06-07,Apple,MacBook Pro 16,Workstation,Chandigarh,Rajasthan,5,121732,99829,608660,109515
470,2025-07-06,Dell,Inspiron 15,Student,Jaipur,Maharashtra,2,160403,120723,320806,79360
471,2024-09-14,Dell,XPS 13,Business,Jaipur,Rajasthan,2,88350,74147,176700,28406
472,2022-03-15,Acer,Aspire 7,Student,Chennai,West Bengal,2,161506,136961,323012,49090
473,2024-08-05,Asus,VivoBook 15,Workstation,Hyderabad,Telangana,4,58683,38343,234732,81360
474,2023-10-20,Acer,Aspire 7,2-in-1,Chandigarh,Maharashtra,1,119724,81215,119724,38509
475,2022-12-03,Asus,VivoBook 15,Business,Ahmedabad,West Bengal,4,175220,148368,700880,107408
476,2023-05-18,Samsung,Galaxy Book2,Ultrabook,Chandigarh,Telangana,4,153651,112270,614604,165524
477,2024-12-02,Acer,Nitro 5,Ultrabook,Jaipur,Telangana,4,150276,107455,601104,171284
478,2022-02-04,Acer,Aspire 7,Gaming,Ahmedabad,Gujarat,5,152070,111369,760350,203505
479,2025-03-29,Dell,Inspiron 15,Student,Bengaluru,Telangana,4,46243,32713,184972,54120
480,2022-10-20,Asus,VivoBook 15,2-in-1,Jaipur,Punjab,4,50080,39195,200320,43540
481,2023-07-01,Apple,MacBook Air M1,Student,Hyderabad,Delhi,3,112638,75814,337914,110472
482,2023-01-30,Apple,MacBook Air M2,Ultrabook,Bengaluru,Delhi,1,75707,63987,75707,11720
483,2025-10-22,MSI,Stealth 15M,Student,Delhi,Tamil Nadu,5,77350,61213,386750,80685
484,2023-03-07,Apple,MacBook Pro 16,Workstation,Kolkata,Telangana,4,108960,86537,435840,89692
485,2022-02-11,Samsung,Galaxy Book2,Student,Bengaluru,Punjab,2,135853,107125,271706,57456
486,2022-08-24,Lenovo,Legion 5,Workstation,Pune,Telangana,1,69110,46245,69110,22865
487,2022-07-30,Asus,VivoBook 15,Student,Chennai,Tamil Nadu,2,92352,66841,184704,51022
488,2024-09-25,Acer,Aspire 7,Business,Bengaluru,Telangana,2,55153,46221,110306,17864
489,2023-10-03,MSI,GF63 Thin,Student,Hyderabad,Rajasthan,4,170990,143477,683960,110052
490,2026-01-19,Lenovo,ThinkPad E14,Workstation,Mumbai,Delhi,2,147677,97065,295354,101224
491,2022-09-28,Apple,MacBook Air M1,Student,Bengaluru,West Bengal,1,149103,106059,149103,43044
492,2024-06-05,Apple,MacBook Air M1,Ultrabook,Kolkata,Rajasthan,4,91242,60628,364968,122456
493,2023-11-01,Asus,ROG Strix G15,Business,Chandigarh,Delhi,3,122854,91045,368562,95427
494,2024-12-02,MSI,GF63 Thin,Workstation,Delhi,Punjab,2,139187,103347,278374,71680
495,2024-10-14,Samsung,Galaxy Book Pro,Gaming,Kolkata,West Bengal,5,124232,105259,621160,94865
496,2024-08-13,Asus,ROG Strix G15,Business,Hyderabad,Delhi,5,147320,116527,736600,153965
497,2023-12-15,Samsung,Galaxy Book3,Ultrabook,Hyderabad,Telangana,2,75797,51439,151594,48716
498,2026-01-13,Lenovo,Yoga Slim 7,Ultrabook,Pune,Tamil Nadu,5,74385,56593,371925,88960
499,2025-12-06,MSI,Katana GF66,2-in-1,Jaipur,Rajasthan,3,128953,99172,386859,89343
500,2022-08-24,Asus,ZenBook 14,Student,Kolkata,Maharashtra,5,120213,79960,601065,201265
501,2023-12-10,MSI,Katana GF66,Business,Chennai,Gujarat,4,120918,100299,483672,82476
502,2022-08-15,Acer,Predator Helios 300,Ultrabook,Ahmedabad,Gujarat,1,56894,41317,56894,15577
503,2023-10-09,Acer,Aspire 7,2-in-1,Delhi,Telangana,4,80247,62511,320988,70944
504,2025-08-24,Asus,ZenBook 14,Business,Hyderabad,Telangana,4,115832,79899,463328,143732
505,2024-08-14,MSI,GF63 Thin,Business,Jaipur,Telangana,4,51001,42437,204004,34256
506,2022-10-01,MSI,Stealth 15M,Ultrabook,Mumbai,West Bengal,2,88990,64034,177980,49912
507,2025-12-26,Asus,ROG Strix G15,Gaming,Jaipur,West Bengal,5,132560,95074,662800,187430
508,2022-12-09,Lenovo,Legion 5,Gaming,Mumbai,Telangana,4,164671,122784,658684,167548
509,2025-08-27,Dell,G15,Ultrabook,Hyderabad,Tamil Nadu,2,173711,130794,347422,85834
510,2024-02-22,Dell,XPS 13,2-in-1,Jaipur,Karnataka,2,143275,119529,286550,47492
511,2023-09-14,Samsung,Galaxy Book Pro,Student,Kolkata,Rajasthan,2,69052,47290,138104,43524
512,2025-10-14,Dell,Latitude 5420,Ultrabook,Chennai,Karnataka,2,161302,109853,322604,102898
513,2025-12-18,Lenovo,IdeaPad 3,Gaming,Mumbai,Karnataka,4,115849,77514,463396,153340
514,2024-07-20,Dell,XPS 13,Business,Mumbai,West Bengal,5,129211,102173,646055,135190
515,2023-06-03,Asus,ROG Strix G15,Business,Kolkata,Telangana,3,114005,93164,342015,62523
516,2025-02-22,Lenovo,Yoga Slim 7,Business,Bengaluru,West Bengal,5,85249,68006,426245,86215
517,2025-05-13,Lenovo,Yoga Slim 7,Workstation,Hyderabad,Rajasthan,2,143236,114510,286472,57452
518,2023-11-04,MSI,GF63 Thin,Business,Chennai,Karnataka,5,145733,118038,728665,138475
